
id,name,nomen,birth,death
402,"FOLI0402 M. Folius (1, 2) M. f. (Flaccinator)",Folius,-450,-390
403,FABI0403 C. (or K.) Fabius (68) Dorsuo,Fabius,-425,-325
405,CORN0405 P. Cornelius (40),Cornelius,-425,-325
406,MANL0406 A. Manlius (9) T. f. A. n. Capitolinus,Manlius,-425,-300
407,AEMI0407 L. Aemilius (93) Mam. f. M. n. Mamercinus,Aemilius,-425,-325
408,POST0408 L. Postumius (58) Albinus Regillensis,Postumius,-425,-325
409,PAPI0409 L. Papirius (66) Mugillanus,Papirius,-425,-325
410,FURI0410 M. Furius (not in RE),Furius,-425,-325
411,"SERV0411 C. Servilius (34, cf. 22) Ahala",Servilius,-425,-325
413,MARC0413 Cn. Marcius (12),Marcius,-425,-325
414,FURI0414 L. Furius (41) M. f. L. n. Camillus,Furius,-409,-275
415,QUIN0415 T. Quinctius (32) (T. f. L. n.) Cincinnatus Capitolinus,Quinctius,-450,-325
416,IULI0416 L. Iulius (299) Iullus,Iulius,-425,-325
417,AQUI0417 L. Aquillius (15) Corvus,Aquillius,-425,-325
418,"SULP0418 Ser. Sulpicius (94, cf. 31) Rufus",Sulpicius,-425,-325
419,SERG0419 Cn. Sergius (28) Fidenas Coxo,Sergius,-425,-325
420,MENE0420 Licinus Menenius (15) T. f. T. n. Lanatus,Menenius,-425,-325
421,QUIN0421 L. Quinctius (10),Quinctius,-425,-325
422,CORN0422 L. Cornelius (27),Cornelius,-425,-325
423,MALL0423 A. Mallius (Manlius) (not in RE),Mallius (Manlius),-425,-325
424,FABI0424 -. Fabius (not in RE),Fabius,-425,-325
425,SICI0425 L. Sicinius (10),Sicinius,-425,-325
426,CORN0426 Ser. Cornelius (254) P. f. M. n. Maluginensis,Cornelius,-425,-300
427,QUIN0427 L. Quinctius (29) (- f. - n.) Cincinnatus,Quinctius,-425,-325
428,HORA0428 L. Horatius (14) Pulvillus,Horatius,-425,-325
429,VALE0429 P. Valerius (308) L. f. L. n. Potitus Poplicola,Valerius,-425,-275
430,"CORN0430 P. Cornelius (40, cf. 54)",Cornelius,-425,-325
432,"CORN0432 A. Cornelius (114, cf. 112, 113) Cossus",Cornelius,-425,-325
433,PAPI0433 C. Papirius (42) Crassus,Papirius,-425,-325
434,MENE0434 M. Menenius (9),Menenius,-425,-325
435,PUBL0435 Q. Publilius (8),Publilius,-425,-325
436,TREB0436 M. Trebonius (10),Trebonius,-425,-325
437,FABI0437 -. Fabius (not in RE),Fabius,-425,-325
438,PAPI0438 Sp. Papirius (49) Crassus,Papirius,-425,-325
440,SERV0440 Q. Servilius (57) Q. f. Q. n. Fidenas,Servilius,-425,-300
441,"SULP0441 C. Sulpicius (7, cf. 29) (Camerinus)",Sulpicius,-425,-325
442,FABI0442 -. Fabius (not in RE) Albus,Fabius,-425,-325
443,FURI0443 L. Furius (66) Sp. f. L. n. Medullinus,Furius,-425,-300
444,FABI0444 M. Fabius (43) K. f. M. n. Ambustus,Fabius,-425,-300
445,SULP0445 C. Sulpicius (83) M. f. Q. n. Peticus,Sulpicius,-425,-300
446,PAPI0446 Ti. Papirius (50) Crassus,Papirius,-425,-325
448,SEMP0448 A. Sempronius (23) Atratinus,Sempronius,-425,-325
449,"SULP0449 C. Sulpicius (29, cf. 7) Camerinus",Sulpicius,-425,-325
450,MANL0450 P. Manlius (52) A. f. A. n. Capitolinus,Manlius,-425,-300
451,MANL0451 C. Manlius (48),Manlius,-425,-325
452,SEXT0452 C. Sextilius (6),Sextilius,-425,-325
453,ALBI0453 M. Albinius (3) -,Albinius,-425,-325
454,ANTI0454 L. Antistius (11) -,Antistius,-425,-325
455,TREB0455 P. Trebonius (11),Trebonius,-425,-325
456,EREN0456 C. Erenucius (col. 419) -,Erenucius,-425,-325
457,FURI0457 Sp. (or L.) Furius (29),Furius,-425,-325
458,CLOE0458 P. Cloelius (8) Siculus,Cloelius,-425,-325
459,HORA0459 M. Horatius (5) - f. - n. - - -,Horatius,-425,-325
460,GEGA0460 L. Geganius (2) (Macerinus),Geganius,-425,-325
461,SERV0461 Sp. Servilius (74) Priscus,Servilius,-425,-325
462,CLOE0462 Q. Cloelius (11) Siculus,Cloelius,-425,-325
464,VETU0464 C. Veturius (11) (L. f. Sp. n.) (Crassus) (Cicurinus),Veturius,-425,-300
465,SULP0465 Ser. Sulpicius (88) Praetextatus Praetextatus,Sulpicius,-425,-300
466,QUIN0466 C. Quinctius (26) Cincinnatus,Quinctius,-425,-325
468,LICI0468 C. Licinius (161) C. f. P. n. Stolo,Licinius,-400,-300
469,SEXT0469 L. Sextius (36) Sex. f. N. n. Sextinus Lateranus,Sextius,-400,-300
471,VALE0471 C. Valerius (50) Potitus,Valerius,-425,-300
473,CORN0473 A. Cornelius (115) Cossus,Cornelius,-400,-300
474,"CORN0474 M. Cornelius (249, cf. 248) P. f. M. n. Maluginensis",Cornelius,-400,-300
475,QUIN0475 Q. Quinctius (31) (Cincinnatus),Quinctius,-400,-300
476,QUIN0476 T. Quinctius (33) Cincinnatus Capitolinus,Quinctius,-400,-300
477,SERV0477 Sp. Servilius (86) C. f. C. n. Structus,Servilius,-400,-300
478,PAPI0478 L. Papirius (44) Sp. f. C. n. Crassus,Papirius,-400,-300
479,VETU0479 L. Veturius (12) L. f. Sp. n. Crassus Cicurinus,Veturius,-400,-300
481,LICI0481 C. Licinius (42) C. f. P. n. Calvus,Licinius,-400,-300
482,GEGA0482 M. Geganius (5) Macerinus,Geganius,-400,-300
483,QUIN0483 T. Quinctius (35) Pennus Capitolinus Crispinus,Quinctius,-400,-275
484,"AEMI0484 L. Aemilius (95, cf. 94) L. f. Mam. n. Mamercinus (or Mamercus)",Aemilius,-425,-300
485,POST0485 -. Postumius (59) Regillensis Albinus,Postumius,-400,-365
486,FURI0486 Sp. Furius (48) M. f. L. n. Camillus,Furius,-400,-300
487,QUIN0487 Cn. Quinctius (22) T. f. T. n. Capitolinus,Quinctius,-400,-275
489,GENU0489 L. Genucius (14) M. f. Cn. n. Aventinensis,Genucius,-400,-362
490,SERV0490 Q. Servilius (35) Q. f. Q. n. Ahala,Servilius,-400,-275
491,POPI0491 M. Popillius (20) M. f. C. n. Laenas,Popillius,-392,-275
492,GENU0492 Cn. Genucius (13) M. f. M. n. Aventinensis,Genucius,-400,-300
493,MANL0493 L. Manlius (54) A. f. A. n. Capitolinus Imperiosus,Manlius,-400,-300
494,PINA0494 L. Pinarius (18) Natta,Pinarius,-400,-275
495,CORN0495 -. (Cornelius or Mucius) (not in RE) Sca.u.la (Scapula or Scaevola),(Cornelius or Mucius),-400,-300
496,POMP0496 M. Pomponius (8),Pomponius,-400,-300
497,MANL0497 T. Manlius (57) L. f. A. n. Imperiosus Torquatus,Manlius,-380,-250
498,FABI0498 M. Fabius (44) N. f. M. n. Ambustus,Fabius,-400,-250
499,POET0499 C. Poetelius (7) C. f. Q. n. Libo Visolus,Poetelius,-400,-275
500,MANL0500 Cn. Manlius (53) L. f. A. n. Capitolinus Imperiosus,Manlius,-400,-275
501,FABI0501 C. Fabius (40) N. f. M. n. Ambustus,Fabius,-400,-300
502,PLAU0502 C. Plautius (27) P. f. P. n. Proculus,Plautius,-400,-300
503,VALE0503 M. Valerius (299) L. f. L. n. Poplicola,Valerius,-400,-300
505,MARC0505 C. Marcius (97) L. f. C. n. Rutilus,Marcius,-400,-275
506,DUIL0506 M. Duillius (7),Duillius,-400,-300
507,MENE0507 L. Menenius (1),Menenius,-400,-300
510,CORN0510 A. Cornelius (122) P. f. A. n. Cossus Arvina,Cornelius,-378,-250
511,VALE0511 P. Valerius (300) P. f. L. n. Poplicola,Valerius,-400,-275
512,IULI0512 C. Iulius (17) (Iullus),Iulius,-400,-300
513,CORN0513 L. Cornelius (322) P. f. Scipio,Cornelius,-385,-275
514,DUIL0514 C. Duillius (2),Duillius,-400,-300
515,DECI0515 P. Decius (15) Q. f. Mus,Decius,-377,-340
516,"PAPI0516 M. Papirius (22, cf. 48)",Papirius,-400,-300
517,PUBL0517 Q. Publilius (11) (Q. f. Q. n. Pob. Philo),Publilius,-377,-250
519,CORN0519 P. Cornelius (329) P. f.  Scipio,Cornelius,-391,-275
520,AEMI0520 M. Aemilius (not in RE),Aemilius,-400,-275
521,QUIN0521 T. Quinctius (19),Quinctius,-400,-275
522,VALE0522 M. Valerius (137) M. f. M. n. Maximus Corvus,Valerius,-371,-225
523,PLAU0523 C. Plautius (31) Venox or Venno,Plautius,-400,-275
524,"FABI0524 M. Fabius (69, cf. 24) Dorsuo",Fabius,-400,-275
525,SULP0525 Ser. Sulpicius (38) Camerinus Rufus,Sulpicius,-400,-275
526,FURI0526 L. Furius (42) Sp. f. M. n. Camillus,Furius,-400,-275
528,FABI0528 Q. Fabius (47) Ambustus,Fabius,-375,-250
529,AEMI0529 L. Aemilius (101) L. f. L. n. Mamercinus Privernas,Aemilius,-375,-250
530,GENU0530 L. Genucius (5),Genucius,-375,-275
531,SALO0531 P. Salonius (*1),Salonius,-375,-275
533,PAPI0533 L. Papirius (45) L. f. L. n. Crassus,Papirius,-370,-275
534,PAPI0534 L. Papirius (52) Sp. f. L. n. Cursor,Papirius,-364,-250
536,MANL0536 T. Manlius (cf. 57 or 81) (Torquatus),Manlius,-375,-340
537,VALE0537 M. Valerius (68),Valerius,-375,-275
538,AEMI0538 Ti. (or T.) Aemilius (100) Mamercinus,Aemilius,-377,-275
539,IUNI0539 D. Iunius (60) Brutus Scaeva,Iunius,-363,-250
540,MAEN0540 C. Maenius (9) P. f. P. n.,Maenius,-375,-250
541,SULP0541 C. Sulpicius (75) Ser. f. Q. n. Longus,Sulpicius,-375,-250
542,AELI0542 P. Aelius (100) Paetus,Aelius,-450,-250
543,CLAU0543 C. Claudius (183) (Ap. f. P. n. Crassus) Inregillensis,Claudius,-375,-275
544,CLAU0544 C. Claudius (180) Hortator,Claudius,-375,-275
546,DUIL0546 K. Duillius (5),Duillius,-375,-275
547,ATIL0547 M. Atilius (49) Regulus Calenus,Atilius,-375,-275
548,POST0548 Sp. Postumius (*17) Albinus (Caudinus),Postumius,-375,-300
549,VETU0549 T. Veturius (8) Calvinus,Veturius,-375,-300
550,CORN0550 P. Cornelius (301) Rufinus,Cornelius,-375,-275
551,ANTO0551 M. Antonius (26),Antonius,-375,-275
552,DOMI0552 Cn. Domitius (42) Cn. f.  Calvinus,Domitius,-375,-275
553,"PAPI0553 M. Papirius (48, cf. 22) Crassus",Papirius,-375,-275
555,CORN0555 P. Cornelius (79) Calussa,Cornelius,-325,-254
556,VALE0556 C. Valerius (306) L. f. L. n. Potitus,Valerius,-375,-275
557,CLAU0557 M. Claudius (218) C. f. C. n. Marcellus,Claudius,-375,-275
559,FABI0559 Q. Fabius (114) M. f. N. n. Maximus Rullianus,Fabius,-355,-225
560,PLAU0560 L. Plautius (33) L. f. L. n. Venox or Venno,Plautius,-369,-250
561,PLAU0561 C. Plautius (18) P. f. P. n. Decianus,Plautius,-375,-275
562,PLAU0562 P. Plautius (28) Proculus,Plautius,-375,-275
563,"CORN0563 P. Cornelius (316, cf. 315) P. f. Scapula",Cornelius,-375,-301
564,POST0564 A. Postumius (9),Postumius,-375,-275
565,CORN0565 L. Cornelius (186) Lentulus,Cornelius,-375,-250
566,FLAV0566 M. Flavius (19) Pol.,Flavius,-375,-250
568,QUIN0568 L. Quinctius (11),Quinctius,-375,-275
569,COMI0569 L. Cominius (7),Cominius,-375,-275
570,VALE0570 M. Valerius (244) M. f. M. n. Maximus Corvinus,Valerius,-375,-271
571,AULI0571 Q. Aulius (2) Q. f. Q. n. Cerretanus,Aulius,-375,-315
572,FULV0572 L. Fulvius (46) L. f. L. n. Pap. Curvus,Fulvius,-356,-250
576,AEMI0576 M. Aemilius (110) Papus,Aemilius,-375,-250
577,VALE0577 L. Valerius (171) Flaccus,Valerius,-375,-250
578,PUBL0578 -. Publilius (2),Publilius,-375,-250
579,FOLI0579 M. Folius (3) C. f. M. n. Flaccinator,Folius,-375,-250
580,LIVI0580 L. Livius (4),Livius,-375,-250
581,MAEL0581 Q. Maelius (3),Maelius,-375,-250
582,NUMI0582 Ti. Numicius (3),Numicius,-375,-250
583,ANTI0583 M. Antistius (16),Antistius,-350,-250
584,PLAU0584 L. Plautius (34) L. f. L. n. Venox or Venno or Venno,Plautius,-350,-250
585,PAPI0585 L. Papirius (46) L. f. M. n. Crassus,Papirius,-375,-250
586,FURI0586 L. Furius (14),Furius,-350,-250
587,IUNI0587 C. Iunius (62) C. f. C. n. Bubulcus Brutus,Iunius,-350,-250
588,AEMI0588 Q. Aemilius (34) Q. f. L. n. Barbula,Aemilius,-350,-250
589,NAUT0589 Sp. Nautius (11) Sp. f. Sp. n. Rutilus,Nautius,-350,-250
590,POPI0590 M. Popillius (21) M. f. M. n. Laenas,Popillius,-350,-250
591,CLAU0591 Ap. Claudius (91) C. f. Ap. n. Caecus,Claudius,-341,-225
592,FABI0592 C. Fabius (41) M. f. N. n. Ambustus,Fabius,-350,-250
593,POET0593 M. Poetelius (6) M. f. M. n. Libo,Poetelius,-350,-250
594,OVIN0594 -. Ovinius (1),Ovinius,-350,-250
595,FULV0595 P. Fulvius (78) Longus,Fulvius,-350,-250
596,DECI0596 P. Decius (16) P. f. Q. n. Mus,Decius,-340,-295
597,PLAU0597 C. Plautius (32) C. f. C. n. Venox,Plautius,-350,-250
598,COMI0598 L. Cominius (2),Cominius,-350,-250
599,LAET0599 C. (or M.) Laetorius (11) Mergus,Laetorius,-350,-250
600,ATIL0600 L. Atilius (12),Atilius,-350,-250
601,MARC0601 C. Marcius (98) C. f. L. n. Rutilus Censorinus,Marcius,-340,-260
602,DECI0602 M. Decius (8),Decius,-350,-250
603,SEMP0603 P. Sempronius (85) P. f. C. n. Sophus,Sempronius,-334,-225
604,FABI0604 K. Fabius (19) M. f. N. n. (Maximus),Fabius,-350,-250
605,CLAU0605 C. Claudius (17),Claudius,-350,-250
606,"CORN0606 P. Cornelius (41, cf. 66 and 316)",Cornelius,-350,-250
607,FURI0607 L. Furius (15),Furius,-350,-250
608,VOLU0608 L. Volumnius (13) C. f. C. n. Flamma Violens,Volumnius,-350,-225
609,POST0609 L. Postumius (55) L. f. Sp. n. Megellus,Postumius,-350,-225
610,MARC0610 Q. Marcius (106) Q. f. Q. n. Tremulus,Marcius,-350,-225
611,CORN0611 P. Cornelius (66) A. f. P. n. Arvina,Cornelius,-350,-225
612,"CORN0612 P. Cornelius (344, cf. 316) Scipio Barbatus",Cornelius,-375,-250
613,IUVE0613 -. Iuventius (1) Pap.,Iuventius,-350,-250
614,MINU0614 Ti. Minucius (34) Augurinus,Minucius,-350,-305
615,FULV0615 M. Fulvius (47) L. f. L. n. Curvus Paetinus,Fulvius,-338,-250
616,FLAV0616 Cn. Flavius (15) Cn. f. or Ann. f.,Flavius,-350,-250
617,SULP0617 P. Sulpicius (97) Ser. f. P. n. Saverrio,Sulpicius,-350,-225
619,ANIC0619 Q. Anicius (5) Praenestinus,Anicius,-350,-250
621,"CORN0621 Cn. Cornelius (71, cf. 316, 343) (Scipio) Barbatus Barbatus",Cornelius,-350,-250
622,CORN0622 Ser. Cornelius (206) Cn. f. Cn. n. Lentulus,Cornelius,-350,-250
623,GENU0623 L. Genucius (15) Aventinensis,Genucius,-350,-250
624,LIVI0624 M. Livius (11) - f. C. n. Denter,Livius,-375,-294
625,AEMI0625 M. Aemilius (116) L. f. L. n. Paullus,Aemilius,-350,-250
626,TITI0626 M. Titinius (11) C. f. C. n.,Titinius,-350,-250
628,CORN0628 L. Cornelius (343) Cn. f. Scipio Barbatus,Cornelius,-350,-225
629,FULV0629 Cn. Fulvius (88) Cn. f. Cn. n. Maximus Centumalus,Fulvius,-350,-200
630,APPU0630 Q. Appuleius (24) Pansa,Appuleius,-350,-250
631,OGUL0631 Cn. Ogulnius (2),Ogulnius,-350,-225
632,OGUL0632 Q. Ogulnius (5) L. f. A. n. Gallus,Ogulnius,-325,-200
633,GENU0633 C. Genucius (3) (Augurinus),Genucius,-325,-295
634,MINU0634 M. Minucius (42) Faesus,Minucius,-350,-250
635,PUBL0635 T. Publilius (9),Publilius,-350,-295
636,FULV0636 M. Fulvius (96) Cn. f. Cn. n. Paetinus,Fulvius,-350,-225
637,MANL0637 T. Manlius (81) T. f. T. n. Torquatus,Manlius,-350,-299
638,DOMI0638 Cn. Domitius (45) Cn. f. Cn. n. Calvinus Maximus,Domitius,-331,-225
639,CARV0639 Sp. Carvilius (8) Q. f. - n. Maximus,Carvilius,-350,-225
640,PAPI0640 L. Papirius (53) L. f. Sp. n. Cursor,Papirius,-324,-200
641,CURI0641 M'. Curius (9) M'. f. M'. n. Cor. Dentatus,Curius,-324,-270
642,FABI0642 Q. Fabius (112) Q. f. M. n. Maximus Gurges,Fabius,-320,-200
644,AELI0644 L. Aelius (99) Paetus,Aelius,-350,-225
645,FULV0645 C. Fulvius (45) Curvus,Fulvius,-350,-225
646,MANL0646 L. Manlius (77) Torquatus,Manlius,-350,-225
647,ATIL0647 M. Atilius (50) M. f. M. n. Regulus,Atilius,-325,-225
648,OPIM0648 L. Opimius (12) Pansa,Opimius,-325,-294
649,CARV0649 Sp. Carvilius (9) C. f. C. n. Maximus,Carvilius,-325,-200
650,SCAN0650 M. Scantius (1),Scantius,-325,-225
651,CAED0651 C. Caedicius (2),Caedicius,-325,-225
652,IUNI0652 D. Iunius (61) D. f. Brutus Scaeva,Iunius,-325,-225
653,MAEC0653 Oct. Maecius (1),Maecius,-325,-225
654,NAUT0654 Sp. Nautius (4),Nautius,-325,-225
655,PAPI0655 Sp. Papirius (26) (Cursor),Papirius,-325,-225
656,TREB0656 T. Trebonius (13),Trebonius,-325,-225
657,IUNI0657 C. Iunius (56) C. f. C. n. Bubulcus Brutus,Iunius,-325,-225
658,CORN0658 P. Cornelius (302) Cn. f. P. n. Rufinus,Cornelius,-320,-275
659,PAPI0659 L. Papirius (61) Maso,Papirius,-325,-225
660,CAED0660 Q. Caedicius (10) Q. f. - n. Noctua,Caedicius,-325,-225
661,CORN0661 P. Cornelius (56) A. f. P. n. Arvina,Cornelius,-325,-225
662,CLAU0662 M. Claudius (219) (M. f. C. n.) Marcellus,Claudius,-325,-225
663,NAUT0663 C. Nautius (6) Rutilus,Nautius,-325,-225
664,HORT0664 Q. Hortensius (7),Hortensius,-325,-287
665,VALE0665 M. Valerius (cf. 244) Maximus (Potitus),Valerius,-325,-225
666,AELI0666 C. Aelius (97) Paetus,Aelius,-325,-225
667,AQUI0667 -. Aquillius (not in RE),Aquillius,-350,-150
668,CLAU0668 C. Claudius (98) M. f. C. n. Canina,Claudius,-325,-200
669,AEMI0669 M. Aemilius (65) Lepidus,Aemilius,-325,-225
670,AELI0670 C. Aelius (5),Aelius,-325,-225
671,AEMI0671 M. Aemilius (32) Q. f. L. n. Barbula,Aemilius,-325,-225
672,SERV0672 C. Servilius (88) Tucca,Servilius,-325,-225
673,CAEC0673 L. Caecilius (92) Metellus Denter,Caecilius,-341,-283
674,CORN0674 P. Cornelius (139) Dolabella,Cornelius,-325,-282
675,FABR0675 C. Fabricius (9) C. f. C. n. Luscinus,Fabricius,-314,-225
676,AEMI0676 Q. Aemilius (112) Cn. f. L. n. Papus,Aemilius,-325,-225
677,VIBE0677 Decius Vibellius (1) Campanus,Vibellius,-325,-182
678,CORN0678 -. Cornelius (not in RE),Cornelius,-325,-225
679,VALE0679 L. Valerius (59) (Flaccus),Valerius,-325,-282
680,AEMI0680 L. Aemilius (31) Q. f. Q. n. Barbula,Aemilius,-325,-200
681,MARC0681 Q. Marcius (78) Q. f. Q. n. Philippus,Marcius,-325,-200
682,VALE0682 P. Valerius (213) Laevinus,Valerius,-325,-280
683,CORU0683 Ti. Coruncanius (3) Ti. f. Ti. n. Pap.,Coruncanius,-311,-243
684,SULP0684 P. Sulpicius (98) P. f. Ser. n. Saverrio,Sulpicius,-325,-225
685,DECI0685 P. Decius (17) P. f. P. n. Mus,Decius,-325,-279
686,"MAEN0686 -. Maenius (1, 2)",Maenius,-325,-225
687,GENU0687 C. Genucius (17) L. f. L. n. Clepsina,Genucius,-325,-200
688,CORN0688 L. Cornelius (210) Ti. f. Ser. n. Lentulus Caudinus,Cornelius,-325,-225
689,CORN0689 Ser. Cornelius (267) P. f. Ser. n. Merenda,Cornelius,-325,-200
690,POST0690 L. Postumius (39) L. f. Albinus,Postumius,-325,-250
691,FABI0691 C. Fabius (70) M. f. M. n. Licinus,Fabius,-325,-200
692,FABI0692 N. Fabius (124) C. f. M. n. Pictor,Fabius,-299,-200
695,PAPI0695 L. Papirius (72) L. f. M. n. Praetextatus,Papirius,-325,-272
696,QUIN0696 K. Quinctius (36) L. f. Cn. n. Claudus,Quinctius,-325,-200
697,GENU0697 L. Genucius (18) L. f. L. n. Clepsina,Genucius,-325,-200
698,CORN0698 Cn. Cornelius (73) P. f. Cn. n. Blasio,Cornelius,-300,-175
699,FULV0699 M. Fulvius (55) Q. f. M. n. Flaccus,Fulvius,-295,-175
700,FABI0700 C. Fabius (123) C. f. M. n. Pictor,Fabius,-302,-200
701,SEMP0701 P. Sempronius (86) P. f. P. n. Sophus,Sempronius,-300,-200
702,CLAU0702 Ap. Claudius (317) Ap. f. C. n. Russus,Claudius,-300,-268
703,ATIL0703 M. Atilius (51) M. f. L. n. Pup. Regulus,Atilius,-300,-250
704,IULI0704 L. Iulius (318) L. f. L. n. Libo,Iulius,-300,-200
705,"FABI0705 Q. Fabius (30, cf. 116)",Fabius,-300,-250
706,APRO0706 Cn. Apronius (3),Apronius,-300,-250
707,IUNI0707 D. Iunius (124) D. f. D. n. Pera,Iunius,-300,-200
709,FABI0709 Q. Fabius (cf. 112) Q. f. Q. n. Maximus Gurges,Fabius,-300,-265
710,MAMI0710 L. Mamilius (14) (Q. f. M. n.) Vitulus,Mamilius,-297,-200
712,FABI0712 Q. Fabius (116) Q. f. Q. n. Fal. Pup. Maximus Ovicula Verrucosus Cunctator,Fabius,-279,-203
713,CLAU0713 Ap. Claudius (102) C. f. Ap. n. Caudex,Claudius,-300,-200
714,CLAU0714 C. Claudius (18),Claudius,-300,-200
715,FABI0715 K. Fabius (not in RE),Fabius,-300,-200
716,VALE0716 M'. Valerius (247) M. f. M. n. Maximus Messalla,Valerius,-300,-175
718,POST0718 L. Postumius (56) L. f. L. n. Megellus,Postumius,-300,-253
719,MAMI0719 Q. Mamilius (15) Q. f. M. n. Vitulus,Mamilius,-294,-200
720,VALE0720 L. Valerius (172) M. f. L. n. Flaccus,Valerius,-300,-200
721,OTAC0721 T. Otacilius (11) C. f. M'. n. Crassus,Otacilius,-300,-200
722,CORN0722 L. Cornelius (323) L. f. Cn. n. Scipio,Cornelius,-300,-200
723,CORN0723 Cn. Cornelius (341) L. f. Cn. n. Scipio Asina,Cornelius,-300,-260
724,DUIL0724 C. Duillius (3) M. f. M. n.,Duillius,-300,-175
725,"CAEC0725 C. Caecilius (10a, Supb. 1.266)",Caecilius,-300,-200
726,AQUI0726 C. Aquillius (20) M. f. C. n. Florus,Aquillius,-300,-200
727,ATIL0727 A. Atilius (36) A. f. C. n. Caiatinus,Atilius,-295,-175
728,SULP0728 C. Sulpicius (81) Q. f. Q. n. Paterculus,Sulpicius,-300,-200
729,CAED0729 Q. Caedicius (7),Caedicius,-300,-200
730,CALP0730 M. Calpurnius (42) Flamma,Calpurnius,-300,-200
731,LABE0731 -. Laberius (1),Laberius,-300,-200
732,ATIL0732 C. Atilius (47) M. f. M. n. Regulus,Atilius,-300,-200
733,LAET0733 M. Laetorius (12) M. f. M. n. Plancianus,Laetorius,-300,-200
734,MANL0734 L. Manlius (101) A. f. P. n. Vulso Longus,Manlius,-300,-200
735,CAED0735 Q. Caedicius (8) Q. f. Q. n.,Caedicius,-300,-256
736,NAUT0736 -. Nautius (1),Nautius,-300,-200
737,CALP0737 -. Calpurnius (31) Crassus,Calpurnius,-300,-200
738,FULV0738 Ser. Fulvius (97) M. f. M. n. Paetinus Nobilior,Fulvius,-300,-200
739,AEMI0739 M. Aemilius (117) M. f. L. n. Paullus,Aemilius,-300,-200
740,MAMI0740 Q. Mamilius (12) Q. f. Turrinus,Mamilius,-310,-200
742,SERV0742 Cn. Servilius (43) Cn. f. Cn. n. Caepio,Servilius,-300,-200
743,SEMP0743 C. Sempronius (28) Ti. f. Ti. n. Blaesus,Sempronius,-300,-175
744,CLAU0744 P. Claudius (304) Ap. f. C. n. Pulcher,Claudius,-283,-246
745,FURI0745 C. Furius (75) C. f. C. n. Pacilus,Furius,-300,-200
746,AURE0746 C. Aurelius (94) L. f. C. n. Cotta,Aurelius,-300,-175
747,SERV0747 P. Servilius (62) Q. f. Cn. n. Geminus,Servilius,-300,-175
748,AURE0748 P. Aurelius (187) Pecuniola,Aurelius,-300,-200
749,CASS0749 Q. Cassius (20),Cassius,-300,-200
750,VALE0750 -. Valerius (3),Valerius,-300,-200
751,CAEC0751 L. Caecilius (72) L. f. C. n. Metellus,Caecilius,-300,-221
752,CORN0752 P. Cornelius (382) P. f. Sulla,Cornelius,-325,-200
753,IUNI0753 L. Iunius (133) C. f. L. n. Pullus,Iunius,-300,-249
754,CLAU0754 M. Claudius (166) C. f. Glicia,Claudius,-300,-175
755,FUND0755 C. Fundanius (5) C. f. Q. n. Fundulus,Fundanius,-273,-175
756,PULL0756 -. Pullius (1),Pullius,-300,-175
757,FABI0757 N. Fabius (55) M. f. M. n. Buteo,Fabius,-280,-150
758,MANL0758 A. Manlius (87) T. f. T. n. Torquatus Atticus,Manlius,-299,-150
759,OTAC0759 M'. Otacilius (10) C. f. M'. n. Crassus,Otacilius,-300,-175
760,FABI0760 M. Fabius (94) C. f. M. n. Licinus,Fabius,-300,-175
761,SEMP0761 Ti. Sempronius (50) Ti. f. C. n. Gracchus,Sempronius,-273,-175
762,FABI0762 M. Fabius (53) M. f. M. n. Buteo,Fabius,-278,-150
763,ATIL0763 C. Atilius (33) A. f. A. n. Bulbus,Atilius,-275,-175
764,SULP0764 C. Sulpicius (65) C. f. Ser. n. Galus,Sulpicius,-275,-175
765,LUTA0765 C. Lutatius (4) C. f. C. n. Catulus,Lutatius,-275,-175
766,POST0766 A. Postumius (30) A. f. L. n. Albinus,Postumius,-275,-215
767,VALE0767 Q. Valerius (157) Q. f. P. n. Falto,Valerius,-275,-175
768,LUTA0768 Q. Lutatius (13) C. f. C. n. Cerco,Lutatius,-274,-236
769,GENU0769 -. Genucius (1),Genucius,-275,-175
